rmse,mae,r2,day_rmse,day_mae,peak_rmse,peak_mae,pred_min,pred_max,true_min,true_max,blend,winner
56.97410450357579,24.805736541748047,0.9690192937850952,79.54080861026621,41.35883331298828,54.175635775861,30.84654426574707,3.090153932571411,1023.9544677734375,0.0,1064.0,0.0,
55.74965842103878,24.18060302734375,0.9703366160392761,77.76647421427019,40.12760543823242,53.661348130690165,29.732561111450195,2.9356462955474854,1023.9703979492188,0.0,1064.0,0.05,yes
55.07989802110771,24.364688873291016,0.9710450172424316,76.76916304435818,40.530982971191406,54.045555961065155,29.933406829833984,2.7811384201049805,1024.8140869140625,0.0,1064.0,0.1,
54.985096524819795,25.230693817138672,0.9711446166038513,76.57925199384948,42.311805725097656,55.30954485396824,31.38826560974121,2.626631021499634,1025.65771484375,0.0,1064.0,0.15,
55.46819982121513,26.707223892211914,0.9706353545188904,77.20269018041891,45.325870513916016,57.39521064582066,33.92202377319336,2.472123146057129,1026.50146484375,0.0,1064.0,0.2,
58.09325830211497,30.71427345275879,0.9677901864051819,80.78979343120176,53.4830436706543,63.677794970190554,41.218875885009766,2.1631076335906982,1028.188720703125,0.0,1064.0,0.3,
62.67464661348319,35.513179779052734,0.9625095725059509,87.14190676168671,63.2397346496582,72.13097760107996,50.47892379760742,1.8540924787521362,1029.8760986328125,0.0,1064.0,0.4,
68.82278462539676,40.74681091308594,0.9547934532165527,95.71007755358106,73.87455749511719,82.08689481751183,60.70643997192383,1.5450769662857056,1034.5382080078125,0.0,1064.0,0.5,
